,date,lat,long,prcp,locationName,srad,tmax,vp,mean_ozone,system:index,ndvi,.geo
3,2022-01-04,34.06659,-118.22688,0.0,mainLA,271.17999267578125,19.3799991607666,901.010009765625,0.00975,2022_01_04,0.2063278257846832,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2022-07-03,34.01029,-118.0685,0.0,picoRivera,428.6600036621094,27.36000061035156,700.7999877929688,0.0315,2022_07_03,0.2393681555986404,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,2022-02-21,34.01029,-118.0685,0.0,picoRivera,168.97999572753906,17.43000030517578,1345.8900146484375,0.032667,2022_02_21,0.0602318085730075,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,2022-06-30,34.19925,-118.53276,0.0,reseda,490.3900146484375,32.86000061035156,769.6400146484375,0.046412,2022_06_30,0.2846860289573669,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,2022-01-17,34.05111,-118.45636,1.8899999856948853,westLA,147.9199981689453,19.229999542236328,1559.3800048828125,0.023042,2022_01_17,0.0291086863726377,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,2022-11-07,34.05111,-118.45636,6.619999885559082,westLA,127.4000015258789,17.799999237060547,1066.02001953125,0.017941,2022_11_07,0.0024880382698029,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,2022-09-26,34.1326,-118.1272,0.0,Pasadena,439.4700012207031,36.65999984741211,928.3900146484376,0.030167,2022_09_26,0.4903610050678253,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2022-08-10,33.901389,-118.205,0.0,compton,506.2300109863281,32.36000061035156,962.52001953125,0.027,2022_08_10,0.2304543554782867,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2022-01-26,34.01029,-118.0685,0.0,picoRivera,315.5899963378906,23.3700008392334,1067.47998046875,0.009818,2022_01_26,0.2681564092636108,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2022-05-26,34.01029,-118.0685,0.0,picoRivera,465.8500061035156,25.920000076293945,639.239990234375,0.035792,2022_05_26,0.2667910456657409,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2022-08-07,33.901389,-118.205,0.0,compton,547.9500122070312,31.040000915527344,789.469970703125,0.029375,2022_08_07,0.2037037014961242,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,2022-02-23,34.181977,-118.363036,0.0,northHollywood,277.4700012207031,14.15999984741211,836.7999877929688,0.034583,2022_02_23,,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2022-01-15,33.901389,-118.205,0.75,compton,190.07000732421875,21.020000457763672,1523.6500244140625,0.008542,2022_01_15,0.0085559263825416,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2022-04-02,34.19925,-118.53276,0.0,reseda,306.5799865722656,18.420000076293945,565.5,0.040353,2022_04_02,0.0083889532834291,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,2022-03-02,34.1326,-118.1272,0.0,Pasadena,374.7900085449219,27.90999984741211,1417.22998046875,0.023882,2022_03_02,0.4999999701976776,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2022-06-27,34.06659,-118.22688,0.0,mainLA,544.1300048828125,33.220001220703125,769.9299926757812,0.038353,2022_06_27,0.2113768458366394,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,2022-04-07,34.1326,-118.1272,0.0,Pasadena,513.030029296875,36.380001068115234,796.1500244140625,0.035773,2022_04_07,0.5169409513473511,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,2022-03-13,34.06659,-118.22688,0.0,mainLA,430.4100036621094,23.84000015258789,526.469970703125,0.028292,2022_03_13,0.2748279273509979,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2022-08-31,34.05111,-118.45636,0.0,westLA,493.4200134277344,34.540000915527344,986.760009765625,0.021875,2022_08_31,0.159348115324974,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2022-03-17,34.19925,-118.53276,0.0,reseda,419.0199890136719,27.82999992370605,602.4400024414062,0.03975,2022_03_17,0.3052174150943756,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,2022-09-17,34.1326,-118.1272,0.0,Pasadena,355.3099975585937,27.030000686645508,727.6199951171875,0.030417,2022_09_17,0.0509653203189373,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,2022-06-06,34.1326,-118.1272,0.0,Pasadena,494.5,29.059999465942383,695.52001953125,0.028875,2022_06_06,0.47187140583992,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2022-03-26,34.06659,-118.22688,0.0,mainLA,420.6700134277344,24.93000030517578,593.4299926757812,0.028375,2022_03_26,0.2162608355283737,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2022-03-25,34.181977,-118.363036,0.0,northHollywood,451.7000122070313,28.68000030517578,553.4199829101562,0.023667,2022_03_25,0.2855814099311828,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,2022-11-05,33.901389,-118.205,0.0,compton,354.29998779296875,21.280000686645508,440.1400146484375,0.015958,2022_11_05,0.2033447325229644,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,2022-07-28,34.181977,-118.363036,0.0,northHollywood,488.7300109863281,31.68000030517578,763.5599975585938,0.027583,2022_07_28,,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,2022-10-28,34.06659,-118.22688,0.0,mainLA,378.1000061035156,26.31999969482422,538.8400268554688,0.020625,2022_10_28,0.2546786069869995,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2022-05-16,34.1326,-118.1272,0.0,Pasadena,439.4700012207031,25.790000915527344,858.9199829101562,0.035083,2022_05_16,0.5057914853096008,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2022-06-23,34.05111,-118.45636,0.0,westLA,487.7999877929688,28.350000381469727,797.77001953125,0.03425,2022_06_23,0.2219986617565155,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,2022-09-25,34.276316,-118.683685,0.0,simiValley,410.7699890136719,34.529998779296875,919.0700073242188,0.032043,2022_09_25,0.2819800972938537,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2022-05-11,34.181977,-118.363036,0.0,northHollywood,520.8200073242188,23.32999992370605,443.7300109863281,0.036875,2022_05_11,0.3670886158943176,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,2022-07-07,34.06659,-118.22688,0.0,mainLA,506.4299926757813,29.979999542236328,697.469970703125,0.020091,2022_07_07,0.2070505321025848,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,2022-11-15,34.1326,-118.1272,0.0,Pasadena,303.82000732421875,23.43000030517578,1101.52001953125,0.018118,2022_11_15,0.617135226726532,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,2022-12-10,33.901389,-118.205,0.0,compton,224.0,18.100000381469727,1062.9599609375,0.0135,2022_12_10,0.1910112351179123,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2022-09-12,34.01029,-118.0685,0.0,picoRivera,335.2799987792969,32.150001525878906,1057.0999755859375,0.017125,2022_09_12,0.1073509007692337,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2022-09-14,34.1326,-118.1272,0.0,Pasadena,359.2200012207031,29.100000381469727,817.2999877929688,0.026412,2022_09_14,0.1662901937961578,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,2022-11-06,34.19925,-118.53276,0.0,reseda,310.6400146484375,21.459999084472656,427.4599914550781,0.024125,2022_11_06,0.2938196361064911,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,2022-03-08,34.19925,-118.53276,0.0,reseda,402.0799865722656,21.8700008392334,789.0599975585938,0.033083,2022_03_08,0.2645590603351593,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2022-04-04,34.19925,-118.53276,0.0,reseda,507.05999755859375,25.51000022888184,429.6300048828125,0.030583,2022_04_04,0.3525345623493194,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2022-05-31,34.05111,-118.45636,0.0,westLA,532.969970703125,24.270000457763672,557.3900146484375,0.027765,2022_05_31,0.2204095870256424,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2022-07-25,34.181977,-118.363036,0.0,northHollywood,480.8699951171875,30.8799991607666,737.8599853515625,0.036458,2022_07_25,0.2974567115306854,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,2022-02-18,34.05111,-118.45636,0.0,westLA,359.69000244140625,23.0,1025.0400390625,0.02,2022_02_18,0.1570958793163299,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,2022-12-30,33.901389,-118.205,4.099999904632568,compton,57.290000915527344,15.84000015258789,1527.989990234375,0.016941,2022_12_30,0.0037227950524538,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2022-01-10,34.1326,-118.1272,0.0,Pasadena,266.010009765625,23.950000762939453,1289.5899658203125,0.016917,2022_01_10,0.0021763602271676,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,2022-04-10,34.01029,-118.0685,0.0,picoRivera,247.9199981689453,21.979999542236328,963.1099853515624,0.046529,2022_04_10,0.040760338306427,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,2022-07-16,34.05111,-118.45636,0.0,westLA,468.7200012207031,27.88999938964844,767.780029296875,0.029118,2022_07_16,0.1732372045516967,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2022-04-22,33.901389,-118.205,2.75,compton,263.0400085449219,19.040000915527344,807.3699951171875,0.037292,2022_04_22,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,2022-09-20,34.06659,-118.22688,0.0,mainLA,412.9200134277344,28.84000015258789,740.1300048828125,0.019588,2022_09_20,0.2597353458404541,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,2022-02-27,34.06659,-118.22688,0.0,mainLA,418.8399963378906,27.100000381469727,896.0700073242188,0.026167,2022_02_27,0.2502084970474243,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,2022-07-14,34.19925,-118.53276,0.0,reseda,475.0799865722656,30.25,676.739990234375,0.037458,2022_07_14,0.2631829977035522,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,2022-11-15,34.276316,-118.683685,0.0,simiValley,289.1600036621094,20.440000534057617,703.6900024414062,0.027471,2022_11_15,0.3963488936424255,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2022-05-27,33.901389,-118.205,0.0,compton,397.2699890136719,22.6299991607666,679.260009765625,0.034083,2022_05_27,0.175716295838356,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2022-05-31,34.181977,-118.363036,0.0,northHollywood,543.3599853515625,27.36000061035156,550.1099853515625,0.032417,2022_05_31,0.2582380771636963,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,2022-06-15,34.1326,-118.1272,0.0,Pasadena,543.8099975585938,32.09000015258789,723.1099853515625,0.038875,2022_06_15,0.4789822995662689,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2022-12-02,34.1326,-118.1272,1.340000033378601,Pasadena,199.5800018310547,18.38999938964844,1208.72998046875,0.01875,2022_12_02,0.0577132478356361,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2022-06-26,34.05111,-118.45636,0.0,westLA,524.969970703125,28.56999969482422,723.030029296875,0.028833,2022_06_26,0.1674599647521972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2022-01-21,34.01029,-118.0685,0.0,picoRivera,279.6700134277344,22.770000457763672,1197.030029296875,0.020208,2022_01_21,0.2952292859554291,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,2022-12-19,34.01029,-118.0685,0.0,picoRivera,276.8699951171875,20.75,977.02001953125,0.00775,2022_12_19,0.2892021238803863,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2022-05-04,34.06659,-118.22688,0.0,mainLA,531.8699951171875,27.06999969482422,540.8400268554688,0.034542,2022_05_04,0.24301278591156,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2022-08-27,34.06659,-118.22688,0.0,mainLA,426.5299987792969,29.700000762939453,804.719970703125,0.025083,2022_08_27,0.2315170019865036,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,2022-03-05,34.06659,-118.22688,0.6399999856948853,mainLA,256.4200134277344,16.75,1093.510009765625,0.028059,2022_03_05,0.0971512049436569,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2022-11-25,34.1326,-118.1272,0.0,Pasadena,272.2300109863281,24.34000015258789,1254.219970703125,0.019176,2022_11_25,0.5066242814064026,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,2022-10-10,34.06659,-118.22688,0.0,mainLA,344.9200134277344,26.809999465942383,728.7999877929688,0.033083,2022_10_10,,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2022-05-25,34.06659,-118.22688,0.0,mainLA,466.1600036621094,25.040000915527344,622.47998046875,0.040167,2022_05_25,0.2772630155086517,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2022-09-16,34.05111,-118.45636,0.0,westLA,394.0,26.65999984741211,745.780029296875,0.024542,2022_09_16,0.172336608171463,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,2022-02-02,33.901389,-118.205,0.0,compton,311.57000732421875,19.11000061035156,989.9299926757812,0.013833,2022_02_02,0.2389162629842758,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,2022-08-03,34.19925,-118.53276,0.0,reseda,444.9299926757813,32.619998931884766,849.6799926757812,0.038176,2022_08_03,0.1239481419324874,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2022-02-19,34.1326,-118.1272,0.0,Pasadena,349.42999267578125,24.280000686645508,1176.77001953125,0.031529,2022_02_19,0.5324246287345886,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,2022-02-28,34.06659,-118.22688,0.0,mainLA,413.2000122070313,29.770000457763672,1058.06005859375,0.01675,2022_02_28,0.3080054223537445,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2022-09-09,33.901389,-118.205,4.329999923706055,compton,373.2999877929688,37.5099983215332,1070.3599853515625,0.016167,2022_09_09,0.0059031876735389,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2022-05-20,34.1326,-118.1272,1.1299999952316284,Pasadena,243.72000122070312,19.43000030517578,1283.4300537109375,0.034958,2022_05_20,0.0077804322354495,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,2022-12-23,34.276316,-118.683685,0.0,simiValley,278.9200134277344,22.280000686645508,1121.1700439453125,0.018652,2022_12_23,0.1990565955638885,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2022-05-31,34.06659,-118.22688,0.0,mainLA,551.3400268554688,27.290000915527344,576.8099975585938,0.030458,2022_05_31,0.2544132769107818,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,2022-09-24,34.06659,-118.22688,0.0,mainLA,431.0799865722656,33.18000030517578,865.6900024414062,0.033542,2022_09_24,0.2194326668977737,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,2022-02-06,34.01029,-118.0685,0.0,picoRivera,354.94000244140625,26.96999931335449,1146.1800537109375,0.015167,2022_02_06,0.3230701386928558,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2022-04-19,34.1326,-118.1272,0.0,Pasadena,390.4299926757813,23.200000762939453,763.6799926757812,0.025667,2022_04_19,0.5238391757011414,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2022-08-23,34.01029,-118.0685,0.0,picoRivera,458.55999755859375,31.229999542236328,778.2000122070312,0.039706,2022_08_23,0.2319848239421844,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2022-05-12,34.1326,-118.1272,0.0,Pasadena,582.6300048828125,30.489999771118164,488.0199890136719,0.03215,2022_05_12,0.5201808214187622,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,2022-03-20,34.19925,-118.53276,0.0,reseda,401.010009765625,22.489999771118164,502.6499938964844,0.038333,2022_03_20,0.2658943235874176,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,2022-07-13,34.05111,-118.45636,0.0,westLA,471.2699890136719,25.13999938964844,638.77001953125,0.02725,2022_07_13,0.1446416825056076,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,2022-10-30,33.901389,-118.205,0.0,compton,388.2900085449219,25.88999938964844,548.760009765625,0.024583,2022_10_30,0.2181520015001297,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,2022-07-26,34.181977,-118.363036,0.0,northHollywood,476.010009765625,30.489999771118164,734.030029296875,0.036208,2022_07_26,0.2769679427146911,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,2022-11-07,33.901389,-118.205,5.579999923706055,compton,149.8300018310547,19.030000686645508,967.97998046875,0.012941,2022_11_07,0.010389314033091,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,2022-10-05,34.05111,-118.45636,0.0,westLA,362.4400024414063,26.21999931335449,739.8900146484375,0.029042,2022_10_05,0.1400778144598007,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,2022-08-16,34.06659,-118.22688,0.0,mainLA,482.0799865722656,32.90999984741211,856.8699951171875,0.030292,2022_08_16,0.2366812229156494,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2022-08-07,34.05111,-118.45636,0.0,westLA,533.8300170898438,32.040000915527344,819.8800048828125,0.028588,2022_08_07,0.1607314646244049,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2022-05-31,34.19925,-118.53276,0.0,reseda,530.6699829101562,27.280000686645508,529.6900024414062,0.038941,2022_05_31,0.289310485124588,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2022-09-06,33.901389,-118.205,0.0,compton,447.1000061035156,33.900001525878906,1080.739990234375,0.028588,2022_09_06,0.2033833265304565,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2022-05-08,34.05111,-118.45636,0.0,westLA,373.2699890136719,20.3700008392334,645.3800048828125,0.03175,2022_05_08,0.2390487939119339,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,2022-12-13,34.181977,-118.363036,0.0,northHollywood,258.3900146484375,15.90999984741211,781.1400146484375,0.010917,2022_12_13,0.2848217487335205,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2022-11-22,34.181977,-118.363036,0.0,northHollywood,295.0899963378906,24.40999984741211,851.469970703125,0.012875,2022_11_22,0.2854413390159607,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,2022-01-31,34.01029,-118.0685,0.0,picoRivera,259.2900085449219,18.200000762939453,1069.3499755859375,0.012,2022_01_31,0.050870694220066,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,2022-12-29,34.1326,-118.1272,1.559999942779541,Pasadena,108.4800033569336,14.979999542236328,1315.4200439453125,0.019333,2022_12_29,0.0076765888370573,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2022-05-08,34.01029,-118.0685,0.0,picoRivera,338.44000244140625,21.149999618530277,654.6199951171875,0.038583,2022_05_08,0.1269035637378692,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2022-01-15,34.06659,-118.22688,0.0,mainLA,215.82000732421875,22.440000534057617,1469.8499755859375,0.013958,2022_01_15,0.0038812921848148,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,2022-04-21,34.276316,-118.683685,7.949999809265137,simiValley,328.010009765625,18.96999931335449,596.8800048828125,0.032,2022_04_21,0.2988582849502563,"{""type"":""MultiPoint"",""coordinates"":[]}"
348,2022-12-27,34.19925,-118.53276,7.889999866485596,reseda,148.17999267578125,18.8799991607666,1281.0899658203125,0.014882,2022_12_27,0.0057414700277149,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2022-01-27,34.01029,-118.0685,0.0,picoRivera,313.9100036621094,23.489999771118164,1101.18994140625,0.00565,2022_01_27,0.3011960685253143,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2022-06-25,33.901389,-118.205,0.0,compton,561.260009765625,27.82999992370605,665.010009765625,0.033958,2022_06_25,0.2219763994216919,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2022-12-03,34.01029,-118.0685,0.0,picoRivera,239.16000366210935,22.56999969482422,1247.260009765625,0.008958,2022_12_03,0.2706293761730194,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2022-10-03,34.06659,-118.22688,0.0,mainLA,395.1400146484375,28.280000686645508,700.3800048828125,0.026375,2022_10_03,0.1883879005908966,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,2022-11-16,34.05111,-118.45636,0.0,westLA,297.6499938964844,22.979999542236328,981.1300048828124,0.029538,2022_11_16,0.1565329879522323,"{""type"":""MultiPoint"",""coordinates"":[]}"
